8760	6291	
6146	9567	
7378	8336	
12950	9240	
2966	2507	
162	10552	
390	9800	
2806	1392	
7898	9688	
7158	10831	
12856	1334	
10317	8202	
9642	7904	
10713	9607	
12357	6911	
12125	1673	
1192	4091	
7098	2321	
5822	9069	
5835	3788	
7534	5043	
12703	3345	
8062	2379	
3686	2754	
3786	5069	
12446	9616	
6957	1079	
1439	7418	
10739	5401	
5153	2788	
8889	7975	
6647	2243	
2454	2357	
7973	4005	
10453	3174	
9949	5664	
10877	8574	
11040	6079	
9317	1496	
8212	3808	
11774	4638	
6648	908	
4918	3666	
10105	5013	
3150	4459	
1791	5780	
10428	106	
12459	3817	
11147	1888	
1912	7700	
4076	10204	
12283	10972	
4909	3289	
10083	7143	
10636	860	
10425	10323	
11125	9572	
3495	2216	
10503	4988	
9724	4005	
3121	3940	
6268	1946	
8022	9268	
1941	2485	
9509	6130	
5504	1841	
11021	8760	
7331	9651	
7957	4643	
629	4519	
10477	9921	
4396	3524	
8670	7885	
8854	8230	
9265	7301	
12361	7389	
6520	6780	
9567	3244	
9146	10525	
8726	4351	
3452	5046	
9943	3517	
3685	10424	
3338	2892	
4287	6556	
10488	7412	
1745	2981	
4093	5344	
2864	4470	
1055	3715	
8944	9762	
7132	5367	
12650	688	
4750	9059	
2756	6106	
6161	3422	
12158	8251	
9575	8339	
8875	1266	
11436	6014	
7057	6399	
798	6008	
9483	1287	
11552	3323	
11081	1957	
7597	5738	
9399	7014	
6130	9768	
4796	4591	
10631	3208	
6993	9483	
7805	4092	
8689	5341	
2387	555	
12378	8577	
7730	502	
6389	10013	
346	9439	
7567	8887	
3454	5166	
10004	2598	
6628	8727	
6681	23	
6722	7811	
10403	10285	
3865	2131	
10828	8752	
10720	2193	
691	5859	
11009	4709	
752	9214	
8292	4406	
3050	7746	
7243	1706	
8754	2262	
1703	10592	
11559	8493	
11341	8132	
10762	9685	
7322	7942	
7875	2145	
10347	7924	
2413	4131	
3964	7565	
12528	1161	
6586	8329	
5694	9367	
3739	1258	
3651	6646	
11596	1907	
10571	1666	
1110	8993	
9706	8071	
1081	1291	
5166	5876	
4959	6334	
4420	5822	
5893	231	
4322	8466	
12054	1875	
6023	3728	
1063	966	
4505	3790	
2658	2742	
703	2869	
31	2360	
8523	3058	
3028	7035	
1830	3165	
9779	7933	
5566	5603	
8945	10258	
9691	2019	
5063	2408	
4135	3053	
3742	7478	
9760	2658	
2510	9674	
8379	9644	
3690	8610	
4780	8928	
10141	5760	
6936	1428	
5621	7696	
10991	1219	
4219	113	
7495	6951	
11943	6320	
465	3462	
7623	7871	
389	10041	
8420	2189	
4166	8916	
319	6614	
3542	6203	
11856	5747	
10758	9271	
1006	6246	
5698	4082	
9082	2100	
355	6281	
6156	8454	
8210	5448	
9252	6246	
3372	10591	
8421	2288	
9291	16	
3189	10241	
2572	8412	
4813	10246	
1399	9897	
5074	6160	
6412	5468	
7247	8318	
7803	4635	
3896	6057	
9920	5051	
4680	6670	
9499	1555	
10424	4979	
8993	2399	
10348	10974	
713	3734	
3487	6142	
10332	8797	
3361	5395	
2884	9898	
10341	925	
10969	10844	
1502	6836	
9693	4163	
12233	9080	
8269	8924	
12497	1447	
400	371	
10931	4438	
6842	10610	
7272	1858	
6627	3595	
10509	8350	
9695	2883	
5438	135	
1925	2081	
11861	10688	
8135	3589	
1009	5753	
4681	3189	
4731	10355	
12939	881	
3859	3144	
5751	2458	
859	4590	
4491	9416	
7833	240	
2396	6819	
1713	3028	
8810	9060	
548	4086	
11191	128	
4598	7686	
9425	4014	
4514	1001	
8588	4301	
4889	1507	
4640	7892	
4938	4256	
8219	82	
11662	9143	
10739	1213	
7688	1025	
735	10138	
4005	6998	
1097	8099	
9553	5787	
2636	9930	
1263	767	
7501	10396	
3445	10477	
2175	559	
7492	5512	
10952	7769	
4100	9002	
8482	6382	
7359	2957	
8222	3702	
7895	8704	
4661	2732	
10116	5220	
544	956	
12287	7464	
3170	10600	
10415	10852	
7000	7475	
6243	10976	
4663	7116	
2583	1684	
126	9500	
8132	1153	
10476	3268	
11240	3038	
10723	644	
6119	6389	
4090	1054	
8957	8557	
770	5642	
1920	5625	
1936	2643	
11884	3458	
11998	7364	
6140	5831	
7574	282	
360	10662	
9772	9378	
3266	6100	
8295	8925	
6746	6433	
10386	7840	
5136	4622	
4098	4412	
5002	9381	
9191	838	
8620	1758	
7840	8171	
3249	9124	
11322	7782	
1905	3901	
9201	8937	
4785	337	
8055	10621	
1626	3599	
9067	694	
8020	4246	
5159	10360	
2285	2961	
7044	3122	
5395	4216	
6193	7918	
3361	5959	
10502	1859	
8706	1135	
11927	8203	
9576	10895	
5276	6906	
9660	1069	
6431	9865	
2224	3841	
4661	9915	
10277	10476	
7562	3117	
284	5817	
12947	5984	
5034	3119	
5396	5308	
10330	4642	
8585	5605	
2561	4254	
5925	4514	
12985	10811	
5909	10474	
1516	2679	
776	10625	
5690	3682	
8227	4816	
3802	10874	
3664	8730	
3450	3434	
2975	9433	
3147	1364	
10883	4126	
7659	10513	
5727	3485	
12478	6966	
10859	2415	
3196	195	
8733	8116	
12988	5286	
3578	5839	
5713	7629	
7054	6108	
4277	2328	
9586	3809	
9700	4914	
7819	10674	
6076	10467	
9327	7211	
11168	6659	
6421	1051	
6942	6164	
5043	7568	
7517	4594	
8078	9999	
10751	4613	
12581	6722	
11048	9073	
10334	6449	
6574	7258	
1020	10851	
4608	4712	
2768	6037	
3852	8400	
8152	10182	
6137	8104	
4687	10524	
10411	5397	
4804	10736	
2249	2616	
2589	6256	
7833	8367	
5905	10359	
1997	8996	
10800	5569	
11749	5603	
809	7040	
5	6891	
11977	7360	
4085	1941	
1355	8653	
7255	8239	
5988	3449	
10805	7823	
12007	7296	
7989	8201	
3935	1483	
9263	2929	
12159	3042	
3165	10766	
645	2842	
12040	5967	
5015	10098	
3520	4404	
2069	3111	
3890	3376	
7363	10514	
9266	8836	
8642	7049	
4504	3212	
11252	9121	
3274	8569	
5786	10358	
1299	2603	
2658	27	
9447	7082	
1671	1225	
9654	7936	
9746	7438	
12767	305	
1997	6624	
5718	5371	
4070	3329	
8487	7104	
6290	5237	
6748	5104	
2725	5463	
10612	2743	
10751	560	
2325	6052	
7346	7514	
1465	6373	
6284	771	
3721	9394	
8127	3403	
608	2898	
6942	8148	
2508	8800	
924	2922	
7662	8237	
229	5328	
12244	6321	
2226	3325	
6123	3994	
7008	4514	
7014	1405	
8535	6964	
9664	10863	
11158	5705	
9406	4028	
12444	6180	
1831	2100	
1230	7843	
10401	3423	
8189	8680	
8815	1620	
10859	4893	
9357	4001	
2920	4962	
2409	4244	
74	1522	
8795	891	
1877	9049	
12313	10769	
9669	391	
6593	9293	
534	9149	
6879	9066	
7011	9813	
2521	5486	
8778	2196	
5683	4752	
5977	7263	
12746	2830	
9090	10305	
6205	10205	
7668	3937	
2141	3568	
4969	10688	
10525	6287	
6297	477	
11735	88	
8014	2987	
2892	9692	
1695	3339	
5292	4159	
9275	7523	
8836	9670	
3674	5825	
2927	5509	
314	74	
961	7158	
7718	10536	
7096	6057	
7309	3239	
5469	3036	
8918	9112	
6548	2267	
9039	6858	
12340	7800	
7818	8563	
11321	3618	
12278	8635	
9437	4140	
10431	5528	
5346	5621	
6657	579	
5335	6780	
12406	1108	
4130	3420	
6016	8744	
6726	1402	
11765	8307	
2068	4290	
6307	1865	
12064	1114	
11835	8172	
10526	382	
886	1986	
5766	8421	
8273	2611	
2030	2496	
2561	7764	
12779	1934	
7588	4184	
9078	6806	
1596	7600	
8252	3780	
12340	1461	
1793	96	
11960	8556	
4275	265	
5797	284	
6034	5670	
1736	1760	
6959	6830	
2609	2870	
10385	4396	
6410	10536	
2566	4186	
372	932	
296	2827	
5113	5168	
5648	4279	
6821	8294	
2691	7229	
6957	6846	
11026	7448	
2582	1150	
6939	10503	
4590	8604	
4862	7534	
6187	4747	
10408	10569	
7323	2273	
9872	8967	
6839	8670	
4586	7593	
126	7850	
1340	8651	
5596	2270	
2958	1877	
10758	8798	
2083	3771	
6211	6243	
4609	9916	
7598	7624	
10045	9895	
840	2032	
4503	5834	
7438	8445	
10922	338	
8553	994	
4876	10558	
143	6096	
3956	2351	
10640	4149	
6588	5171	
5946	5504	
7486	4066	
9	9404	
9142	2460	
4816	2025	
7165	9399	
6006	9032	
4958	8397	
6787	4285	
11838	7491	
766	42	
10729	248	
11662	4612	
2179	2511	
4078	995	
3442	5009	
4051	2130	
5073	2035	
4419	2826	
12084	3940	
10457	4293	
1729	7386	
1919	1508	
9783	9183	
1709	5671	
2928	9876	
1285	1409	
3021	6552	
11490	8885	
11231	7439	
2195	10297	
4610	2722	
6537	5837	
5685	3520	
8034	3851	
9295	1683	
6689	90	
2026	6879	
12397	1971	
6152	46	
11568	2534	
4129	3634	
3962	6512	
10154	6181	
11249	6992	
2417	2750	
370	10919	
4920	8802	
4591	10337	
12068	3808	
1175	4956	
11840	4005	
6168	9624	
7164	2653	
7767	7250	
5684	1749	
9304	1667	
11651	8185	
8224	9061	
11312	9705	
1272	7180	
6046	994	
4180	8603	
12143	4177	
7356	10768	
6847	3330	
8235	6877	
8131	5122	
8063	5125	
8271	9328	
5986	1023	
11845	2602	
9106	9749	
433	1776	
12323	10654	
2551	10452	
12567	1185	
9263	5024	
11555	8334	
9822	4116	
11040	9923	
1086	3035	
12128	7489	
8766	2580	
8281	604	
12050	7575	
2829	9277	
2546	715	
3041	5644	
865	5332	
12752	3669	
1234	9355	
10636	1383	
1650	1782	
658	9502	
4268	5409	
10687	1558	
3037	1203	
991	9578	
8496	8901	
3123	4310	
12902	6233	
5214	9266	
8578	8398	
12569	7364	
1774	6374	
10440	4857	
9759	5086	
11375	8070	
7511	6550	
6149	3845	
1946	9755	
5247	5780	
3593	1611	
7760	3287	
5687	9690	
11384	9705	
9749	2298	
4907	1529	
3697	5287	
2419	5101	
10979	1313	
5642	8253	
926	9968	
10939	6136	
219	10463	
5740	590	
9257	4801	
4255	7137	
9511	9053	
7519	2217	
10828	3090	
4174	7117	
1493	7094	
9861	2736	
12443	2341	
3602	1679	
9939	7627	
8962	5079	
316	9608	
12567	8914	
11657	5750	
9305	9496	
11062	8197	
4670	2888	
3944	5854	
2719	521	
9753	10780	
242	1769	
355	8608	
9848	2697	
3188	3526	
473	7523	
10320	6082	
1650	10093	
8709	8603	
9969	4246	
11606	10615	
9066	5766	
2083	7238	
1816	3689	
9201	1991	
9657	2576	
7307	8386	
8486	1021	
7192	882	
124	7644	
3803	5322	
115	10600	
9528	240	
2634	7507	
4043	5440	
2668	4508	
7810	5080	
7203	4240	
12872	2896	
1354	127	
10988	3713	
2459	8402	
6637	4771	
1499	3138	
5107	8531	
5206	1487	
10262	3927	
3894	9568	
3880	2496	
8056	8534	
4833	4621	
3669	8954	
11056	3302	
8130	1482	
4627	4008	
5240	3566	
9656	8249	
1675	7422	
5967	4655	
373	3235	
756	9786	
3451	8729	
9800	4202	
2091	326	
1088	5389	
5422	1652	
240	1550	
12432	6218	
8863	10020	
10608	10861	
8438	8794	
11301	7512	
8102	5022	
7863	575	
3289	863	
4460	10879	
2285	4721	
46	7599	
10726	8145	
710	6419	
7905	2213	
9373	4817	
2135	9930	
7002	8835	
12192	6990	
7992	9109	
7421	7383	
8739	10535	
10072	5591	
9882	843	
5964	2157	
2746	3881	
1502	5324	
4444	6009	
6778	1595	
9192	4758	
3274	2143	
1843	3357	
4038	10869	
9916	5575	
11232	8798	
4560	3136	
4389	10831	
12027	8104	
5086	12	
7188	8006	
704	8409	
2023	253	
733	4847	
5491	8648	
1783	8468	
6290	4761	
805	8853	
2716	3892	
3953	4786	
8315	3891	
12738	4333	
7079	847	
7495	9178	
6246	10344	
4395	10133	
3662	3619	
6048	1992	
11958	5185	
9395	2791	
5793	10488	
3800	2846	
11867	4767	
9400	2010	
5863	2982	
295	5707	
4312	9982	
12443	5040	
5223	8936	
4391	7	
2704	6709	
7086	4622	
9735	7346	
8041	1371	
12826	932	
12116	6515	
6636	1562	
8458	6533	
4021	10347	
8452	5471	
6274	3590	
12725	4149	
10153	10512	
1083	7876	
4830	1114	
9544	4993	
10884	562	
11941	4658	
4268	3453	
3590	655	
8524	10628	
5292	2678	
5021	795	
9473	2224	
7133	6455	
9303	3022	
5927	10519	
5774	6606	
1388	2849	
1388	9601	
8164	5293	
3773	7795	
8136	3012	
68	750	
12801	3034	
560	9189	
11876	4791	
9670	2993	
9922	1208	
11366	10135	
6135	6873	
448	7706	
10388	8983	
12084	10620	
8209	6703	
12718	5738	
10856	4108	
5062	6229	
12168	6879	
12851	6535	
10677	7638	
5291	6153	
10393	8042	
1452	6569	
1175	9316	
3940	924	
36	7332	
4600	10817	
4561	914	
9745	2329	
1482	10764	
12685	5225	
12082	7196	
8826	7772	
7880	8810	
4040	5107	
3466	2575	
5039	927	
7341	8472	
2642	923	
3881	7325	
12913	7280	
4745	10210	
7718	7031	
9776	10327	
43	5771	
3488	2387	
82	7734	
10531	179	
7040	749	
2580	958	
6540	6371	
6617	3877	
2443	10654	
12777	3862	
10301	1905	
214	10413	
3414	3602	
5020	6592	
6791	1741	
8293	5163	
3866	6812	
652	7960	
1347	6363	
12797	10844	
12537	8338	
2180	9046	
12820	5724	
6187	1170	
11600	561	
7131	8960	
9869	3816	
5090	2365	
11586	6779	
4431	3936	
8827	1676	
4391	7330	
2562	2312	
9500	8620	
12305	520	
3199	977	
9391	6924	
5668	3204	
1393	5353	
10137	1286	
9876	5501	
181	5999	
5762	2744	
1591	8092	
12870	3590	
1268	6709	
6395	41	
9360	10536	
10741	1371	
12029	7909	
3786	292	
11739	4331	
3537	10008	
12794	9626	
10491	10350	
7593	10021	
6519	3914	
7328	2360	
10496	7548	
12208	4900	
97	3716	
10868	4346	
1461	4350	
7875	9753	
904	10995	
10591	8222	
6351	4932	
477	915	
1121	1058	
9794	2597	
6784	5601	
4446	4192	
4043	7772	
603	233	
10851	8779	
5872	1010	
5874	2979	
1308	1498	
8232	8181	
7933	9645	
8777	2001	
8663	9813	
6187	7589	
3647	7494	
11905	6829	
8562	2189	
351	6498	
11194	8614	
6132	4832	
415	3021	
11211	8718	
1349	5194	
10974	5747	
4700	5006	
7989	9135	
3115	7334	
3917	8079	
1431	1776	
12335	9355	
5350	2103	
6819	6868	
2926	5558	
2662	4167	
2725	7598	
3610	1583	
667	3708	
9653	3640	
12904	3478	
5047	7731	
4533	10926	
8078	5485	
4587	8259	
5637	2680	
3182	2411	
3336	2354	
4352	9327	
8631	10334	
7598	1149	
1249	6540	
8285	7573	
869	1668	
8183	7766	
12204	6517	
8708	2986	
9690	10666	
5526	185	
6160	305	
8594	2733	
3206	10701	
8121	487	
11498	4836	
8226	9031	
7583	9484	
7347	7479	
2876	6491	
12083	5960	
5307	5354	
10586	6343	
1798	3897	
4845	123	
8061	3979	
6690	753	
2141	1010	
2817	9467	
4340	7681	
6280	14	
12232	2384	
5765	5410	
1190	10256	
9150	4281	
9705	10619	
7666	9961	
5629	10918	
10538	4237	
2275	2511	
7100	10174	
6264	2558	
4955	7068	
5972	3494	
6524	3234	
531	10235	
12494	4631	
12348	6242	
3628	8836	
9744	702	
4966	10571	
9926	10056	
12837	8675	
5401	2327	
2659	346	
12968	10495	
2638	10241	
9399	7485	
12919	7332	
6178	282	
8219	10708	
935	8990	
4600	334	
3146	4134	
2254	1110	
4303	5304	
2965	61	
11892	8396	
665	8784	
348	7915	
2176	467	
5445	4491	
2596	4766	
3040	1317	
6407	8882	
4546	9363	
6555	9912	
3404	4765	
10809	10276	
4812	10147	
663	10655	
10687	5860	
12848	7500	
11459	5305	
7589	4635	
3198	10698	
8937	1488	
11841	3418	
4556	10553	
6184	7154	
9253	3777	
2197	10426	
12114	8842	
4433	8704	
11243	9295	
10537	5351	
11632	6982	
7738	9858	
3328	5920	
3240	3350	
10551	4847	
8612	8457	
9755	1328	
4764	71	
9588	5513	
4516	7975	
4287	1097	
4283	2548	
10672	8671	
7180	10987	
4884	7753	
12607	7405	
3352	4106	
9685	6096	
10352	7808	
5913	2641	
7212	813	
12156	710	
10361	516	
836	4230	
9152	9456	
9983	5472	
4304	9587	
11005	8883	
4739	10598	
2593	6356	
12576	2159	
1742	4937	
9525	6993	
902	9280	
3776	5834	
3059	7700	
7390	510	
6337	6638	
3730	6196	
7403	7403	
6246	4954	
5954	8228	
8551	770	
446	4354	
10488	6277	
1830	5815	
6547	10600	
1690	3310	
9930	8543	
1949	7249	
4309	648	
1249	2763	
7804	9925	
8331	9010	
1313	6206	
5587	4074	
3983	3008	
6115	2730	
3404	5003	
11482	6401	
519	2219	
9684	9217	
7159	10169	
2725	4682	
4195	9585	
8702	5994	
8499	3325	
3252	1365	
7223	9840	
7083	3448	
237	3662	
6454	3671	
10944	2031	
1784	5559	
12298	4524	
5613	5560	
679	7091	
12337	4950	
538	10686	
3926	10139	
8408	75	
12416	10302	
1456	3873	
12769	115	
856	10026	
200	958	
6526	7554	
10685	4431	
8672	5391	
11578	5991	
12706	4761	
10487	137	
6364	4580	
8501	10592	
2318	7524	
3127	10668	
11320	6435	
4597	2301	
12044	1952	
5888	10270	
2155	8593	
10751	10396	
1166	5941	
315	9470	
1764	10158	
10169	5183	
10446	8674	
83	6690	
5743	4444	
12224	6902	
11727	6496	
2591	2413	
4520	3281	
10790	852	
10432	3661	
7601	8017	
8912	8956	
1688	8082	
10148	6934	
8272	10906	
12638	5557	
10577	3854	
11499	6554	
7841	5182	
9361	9606	
8485	10904	
3718	7924	
2998	10576	
10801	9663	
1117	9707	
6541	1764	
9088	2601	
5709	7509	
940	9680	
10512	9036	
7911	6075	
11816	2925	
5643	10424	
4093	421	
11383	6480	
8311	5991	
5185	2699	
10122	2925	
5040	6025	
1232	7454	
11744	7787	
12801	3391	
3886	8205	
2083	5922	
3467	9976	
8199	3627	
9545	6878	
8211	7593	
9818	6450	
10549	10881	
7526	9199	
7838	3488	
3793	5896	
758	6331	
10272	7439	
5031	1128	
88	10406	
1419	4219	
3366	2095	
6269	4266	
12885	5995	
12449	4492	
12718	8605	
11970	9961	
11726	9521	
12488	9887	
1088	131	
12271	9902	
5859	8134	
5511	5892	
8866	10598	
7798	5287	
10078	4965	
1403	9688	
850	8302	
9893	10396	
4689	7721	
5276	3878	
4179	3832	
12665	8705	
6739	8537	
644	10654	
10902	2419	
10637	1011	
7243	7492	
5909	43	
11320	686	
8815	3295	
2498	1587	
4027	6213	
11750	1233	
2079	2440	
6697	6285	
11035	7538	
2156	5511	
4351	7409	
448	4349	
2031	4721	
11569	8916	
5010	9760	
6275	9885	
2649	10914	
12613	4269	
4443	6148	
8394	2671	
5209	993	
5864	1265	
9552	3918	
4806	5458	
4650	7286	
9004	5114	
8087	9886	
8442	10360	
12354	3348	
4549	9933	
9066	3860	
5327	93	
12291	4168	
10477	5591	
10333	5439	
12558	9499	
10710	7421	
6292	389	
4042	5479	
2946	4446	
1992	422	
8922	9515	
2375	2569	
3853	8002	
12605	5717	
12395	2527	
3662	4411	
2740	6789	
11590	8947	
12593	6834	
376	7216	
2842	4527	
711	3597	
1695	3711	
5096	3219	
10315	4823	
2332	2556	
8128	9391	
4240	1158	
5817	769	
3034	182	
2844	10584	
4405	851	
9034	6548	
4765	10869	
6488	1540	
10017	1280	
7144	1972	
10376	2782	
5672	10128	
7955	3757	
1202	7059	
1232	6533	
8786	7445	
4587	2040	
3985	6414	
1871	4083	
546	5909	
3352	3	
7180	10743	
8767	10375	
9	3989	
9640	381	
440	10277	
12145	5422	
10335	1060	
781	1118	
11338	8294	
5404	319	
7507	8071	
11549	5900	
3236	9974	
69	5931	
7158	4247	
3626	2141	
928	7703	
9936	1975	
8265	8901	
10566	5177	
11570	3467	
5033	187	
12638	9605	
8479	1777	
1249	7313	
1407	10195	
4386	2149	
3758	8136	
11278	1923	
5122	1593	
1011	10827	
3725	1134	
2723	1951	
6443	3114	
7123	3573	
11823	6523	
1350	7241	
2763	8519	
1544	9849	
3630	5229	
361	4611	
1906	5338	
7771	2185	
6254	3390	
12794	7961	
7579	7210	
8418	6620	
10541	10193	
10144	673	
10761	7461	
973	2749	
9703	10337	
559	6059	
6248	4379	
8612	8494	
8143	4121	
5116	9204	
7955	10328	
6514	5236	
10080	7926	
12425	7672	
6585	1999	
628	5029	
6556	1671	
5219	3093	
7083	10260	
2199	4794	
3684	3862	
10725	5444	
4516	10392	
2389	1969	
12069	2397	
1827	4467	
3758	5986	
5375	7509	
696	1952	
11880	9393	
4828	4863	
4201	5396	
6282	7128	
10521	6615	
11381	10025	
6683	9759	
1371	6110	
3486	7256	
1032	10660	
10375	2964	
11609	631	
6808	1230	
5185	5144	
12073	439	
10082	4199	
8353	1191	
6448	10045	
11040	5050	
1864	6478	
7649	6185	
9627	6610	
11852	7164	
5569	9107	
5346	5964	
1814	10949	
3544	8124	
12583	9063	
6978	2823	
9938	2113	
962	7422	
6645	7483	
5073	5686	
6298	5109	
3119	159	
10938	2033	
4724	4695	
5965	710	
9216	3226	
9724	1546	
11233	9656	
3357	453	
11662	3061	
1965	5820	
4690	5014	
12040	1590	
5071	5228	
9945	4721	
12275	8782	
7750	10774	
9246	9025	
9995	1334	
8934	10891	
5919	7774	
5227	1953	
10443	4702	
8635	3724	
7365	7252	
2003	9286	
9183	723	
1219	5139	
11819	4871	
12104	2684	
7466	8813	
5476	5005	
10740	6388	
1081	4101	
6959	10174	
4255	8284	
1896	6908	
379	10300	
5613	658	
9719	3538	
4806	791	
5909	2115	
2645	10396	
1994	3016	
3688	1580	
5875	9747	
5185	7653	
11068	3437	
10882	6	
6440	5508	
5785	9210	
12998	6165	
9925	7594	
9640	6423	
10427	9195	
7125	61	
9125	8170	
12810	10447	
4822	7833	
321	10151	
2874	8913	
6300	5883	
11033	133	
11494	7244	
2536	849	
5390	4053	
6268	9872	
6515	10583	
12792	4315	
6174	4152	
11879	2003	
6823	179	
1501	2219	
12969	3893	
12481	647	
4367	8939	
3241	10340	
4971	6965	
12785	2035	
4156	5	
3117	9630	
557	6598	
6356	3194	
11865	10980	
8460	3676	
9994	8415	
9005	4264	
10642	6175	
4077	9979	
6339	6227	
6692	605	
2829	4640	
2897	3436	
10199	4310	
6256	464	
12749	679	
2524	7182	
235	7298	
2317	10390	
7109	4720	
1856	8957	
9316	4380	
9478	6289	
2322	1910	
7938	9254	
9027	2789	
8911	8315	
9205	7544	
9647	10975	
9979	8841	
4116	9745	
11415	8331	
2886	6726	
7522	10330	
9285	6553	
4020	8672	
6866	9832	
10182	1249	
9567	4867	
5131	10600	
8766	10361	
8389	10398	
6220	8015	
10216	110	
4944	1371	
10305	10943	
9695	9416	
3632	2290	
6182	4112	
2679	2707	
4897	9465	
10439	5718	
6330	3887	
12625	10320	
1542	8692	
8110	4406	
8550	1197	
6739	9438	
10812	6991	
9907	3265	
1447	6483	
8060	7605	
249	6998	
5814	7638	
4005	4012	
11158	140	
5444	8524	
6153	1526	
2684	4827	
8270	4654	
4668	8927	
11018	4871	
8373	4027	
697	1912	
8128	1495	
7938	4901	
10726	3558	
249	3781	
2382	4872	
12573	10196	
11500	8341	
8850	6457	
10674	5531	
12542	4807	
9949	5910	
2779	3548	
11924	1844	
3719	8327	
11959	3496	
9729	10885	
5933	9289	
8978	2938	
4626	6419	
10288	6671	
2229	844	
9276	9453	
4307	4942	
2364	8681	
5947	6503	
8337	9147	
2697	2242	
15	1760	
6214	10938	
3734	6662	
4423	10574	
6207	6566	
11448	966	
816	9159	
4966	7915	
3973	8737	
9143	8543	
5285	1070	
6530	7382	
9106	1377	
2459	10917	
10263	4813	
4626	4817	
2528	1539	
9712	3573	
10364	2027	
5189	6086	
12079	6542	
7843	4832	
11514	9187	
3951	1364	
7757	1932	
6556	5898	
1953	9324	
4518	4370	
3564	4864	
4809	10511	
605	4456	
8582	6048	
7465	5132	
9324	8201	
8438	6902	
4281	2123	
8882	1452	
11968	7591	
8924	8651	
11322	5517	
4173	7941	
3118	7301	
11756	3802	
12082	5600	
9993	3130	
12164	7521	
12745	4174	
7335	8334	
2155	4941	
8725	5547	
5232	4654	
6088	1535	
2596	1132	
1839	3073	
1129	4690	
12645	4815	
4784	2338	
11231	8405	
3265	7288	
4178	9551	
2057	4535	
4064	8592	
4714	8206	
5313	6319	
11177	1024	
4443	4961	
1240	5460	
10556	9724	
10319	5640	
10672	7495	
5669	82	
3152	1422	
7131	1298	
3977	7074	
1247	6492	
10971	382	
3703	3300	
9774	5118	
8133	10983	
11897	1815	
4981	10096	
11330	10031	
6289	5961	
10019	1294	
5945	7429	
4544	4950	
10030	10037	
7080	6308	
12599	10092	
2996	10953	
4538	2928	
2349	8463	
11639	10097	
12788	4943	
7477	3642	
8770	1029	
2585	7708	
12093	3464	
6165	2921	
9186	5006	
153	7727	
546	2438	
10979	9086	
9616	10096	
7105	10936	
6613	9405	
2581	10967	
10834	5081	
9739	10713	
11599	9572	
4120	8308	
4043	5729	
474	6695	
6980	2519	
6276	8742	
10394	8934	
10742	7300	
3516	1044	
880	3527	
3571	2094	
5956	8877	
4624	8645	
266	2861	
1056	1590	
12250	10527	
10266	7095	
11012	10992	
10062	1672	
9865	8513	
5811	10075	
3077	10970	
12259	7688	
10442	2181	
4	5381	
10496	4358	
11206	769	
1802	1292	
3584	10118	
11849	4682	
792	5169	
6783	5306	
1950	834	
9888	7616	
742	1696	
11581	4601	
3981	8950	
3278	107	
8540	3614	
8448	8347	
5667	9452	
8998	10486	
4241	3039	
